VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
01	S	20000546	1001	B007	1	01.06.2019	31.12.2021	T 30059203			T 30059203                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.06.2019	31.12.2021	T 30059204			T 30059204                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.06.2019	31.12.2021	T 30059205			T 30059205                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.06.2019	31.12.2021	T 30059206			T 30059206                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.06.2019	31.12.2021	T 30059250			T 30059250                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000373			T 30000373                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000376			T 30000376                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000382			T 30000382                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000761			T 30000761                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000818			T 30000818                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000819			T 30000819                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000820			T 30000820                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000821			T 30000821                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000822			T 30000822                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000823			T 30000823                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000824			T 30000824                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000825			T 30000825                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000826			T 30000826                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000827			T 30000827                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000828			T 30000828                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000829			T 30000829                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30000830			T 30000830                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30014613			T 30014613                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30020654			T 30020654                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30026065			T 30026065                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30042605			T 30042605                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30045127			T 30045127                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30045343			T 30045343                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30059202			T 30059202                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30059203			T 30059203                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30059204			T 30059204                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30059205			T 30059205                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30059206			T 30059206                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000546	1001	B007	1	01.01.2022	31.12.9999	T 30059250			T 30059250                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30000354			T 30000354                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30000355			T 30000355                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006212			T 30006212                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006213			T 30006213                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006214			T 30006214                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006215			T 30006215                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006216			T 30006216                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006217			T 30006217                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006218			T 30006218                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30006219			T 30006219                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30019048			T 30019048                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30019049			T 30019049                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30019296			T 30019296                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30019298			T 30019298                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000566	1001	B007	1	01.04.2012	30.11.2020	T 30019299			T 30019299                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000568	1001	B007	1	01.10.2017	31.01.2024	T 30004745			T 30004745                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000568	1001	B007	1	01.10.2017	31.01.2024	T 30006212			T 30006212                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
